Store,Name,Store Status,Address,City,State,Zip Code,Store Address,Report Date
4223,STATION MART LIQUOR AND TOBACCO,A,1119 River Forest Rd,Evansdale,IA,50707,"1119 River Forest Rd
Evansdale, IA 50707
(42.462807, -92.297765)",10/01/2016
4228,Fareway Stores #462 / Vinton,A,501 A Ave,Vinton,IA,52349,"501 A Ave
Vinton, IA 52349
(42.166166, -92.025603)",10/01/2016
4229,Fareway Stores #790 / Harlan,A,1910  23rd St,Harlan,IA,51537,"1910 23rd St
Harlan, IA 51537
(41.650099, -95.339842)",10/01/2016
4230,Fareway Stores #106 / Clive,A,10151 University Ave,Clive,IA,50325,"10151 University Ave
Clive, IA 50325
(41.600511, -93.756489)",10/01/2016
4231,Fareway Stores #719 / Le Mars,A,115 Plymouth St NE,Le Mars,IA,51031,"115 Plymouth St NE
Le Mars, IA 51031
(42.793062, -96.165002)",10/01/2016
4232,"Elliott's General Store,",A,23828 Hwy J18,Moravia,IA,52571,"23828 Hwy J18
Moravia, IA 52571
(40.892417, -92.834054)",10/01/2016
4233,Fareway Stores #815 / Cresco,A,112 S Elm St,Cresco,IA,52136,"112 S Elm St
Cresco, IA 52136
(43.370711, -92.116917)",10/01/2016
4234,Fareway Stores #788 / Spencer,A,104 E Eighth St,Spencer,IA,51301,"104 E Eighth St
Spencer, IA 51301
(43.145797, -95.143388)",10/01/2016
4235,Fareway Stores #395 / Webster City,A,942  2nd St,Webster City,IA,50595,"942 2nd St
Webster City, IA 50595
(42.469488, -93.827718)",10/01/2016
4236,Fareway Stores #551 / Eagle Grove,A,205 NW  1st St,Eagle Grove,IA,50533,"205 NW 1st St
Eagle Grove, IA 50533
(42.665175, -93.903094)",10/01/2016
4239,Fareway Stores #850 / Spirit Lake,A,1906 Keokuk,Spirit Lake,IA,51360,"1906 Keokuk
Spirit Lake, IA 51360
(43.42157, -95.106219)",10/01/2016
4246,Fareway Stores #938 / Shenandoah,A,1007 S Fremont St,Shenandoah,IA,51601,"1007 S Fremont St
Shenandoah, IA 51601
",10/01/2016
4247,Fareway Stores #879 / Belmond,A,512 River Ave N,Belmond,IA,50421,"512 River Ave N
Belmond, IA 50421
(42.850357, -93.616788)",10/01/2016
4248,Fareway Stores #021 / Sheldon,A,2603 Park St,Sheldon,IA,51201,"2603 Park St
Sheldon, IA 51201
(43.186033, -95.82585)",10/01/2016
4249,Fareway Stores #048 / Clarinda,A,115 Essie Davison Dr,Clarinda,IA,51632,"115 Essie Davison Dr
Clarinda, IA 51632
(40.722774, -95.038576)",10/01/2016
4250,Fareway Stores #882 / Eldora,A,1232 14th St,Eldora,IA,50627,"1232 14th St
Eldora, IA 50627
(42.361055, -93.10077)",10/01/2016
4251,Aj's Liquor / Ames,A,4518 Mortenson Rd Ste 109,Ames,IA,50014,"4518 Mortenson Rd Ste 109
Ames, IA 50014
",10/01/2016
4252,Fareway Stores #840 / Monticello,A,433 N Farley St,Monticello,IA,52310,"433 N Farley St
Monticello, IA 52310
(42.242003, -91.191404)",10/01/2016
4253,Fareway Stores #683 / Winterset,A,719 W Hwy 92,Winterset,IA,50273,"719 W Hwy 92
Winterset, IA 50273
(41.344865, -94.022115)",10/01/2016
4254,Fareway Stores #849 / Emmetsburg,A,2008  12th St,Emmetsburg,IA,50536,"2008 12th St
Emmetsburg, IA 50536
(43.109244, -94.677307)",10/01/2016
4255,FAREWAY STORES #058 / ORANGE CITY,A,512  8th SE,Orange City,IA,51041,"512 8th SE
Orange City, IA 51041
(42.997486, -96.05236)",10/01/2016
4256,Fareway Stores #912 / Sioux Center,A,115  1st Ave NW,Sioux Center,IA,51250,"115 1st Ave NW
Sioux Center, IA 51250
(43.077521, -96.176928)",10/01/2016
4258,Fareway Stores #009 / Burlington,A,920 Lawrence Dr,Burlington,IA,52601,"920 Lawrence Dr
Burlington, IA 52601
(40.799097, -91.140051)",10/01/2016
4260,Fareway Stores #699 / Osceola,A,215 S Main St,Osceola,IA,50213,"215 S Main St
Osceola, IA 50213
(41.032474, -93.765695)",10/01/2016
4265,Kwik Stop 3 / Waterloo,A,1104 Washington St,Waterloo,IA,50702,"1104 Washington St
Waterloo, IA 50702
(42.489168, -92.337057)",10/01/2016
4266,Wal-Mart 1683 / Shenandoah,A,705 S Fremont,Shenandoah,IA,51601,"705 S Fremont
Shenandoah, IA 51601
(40.760525, -95.385111)",10/01/2016
4267,Main Street Market Of Anita,A,735 Main St,Anita,IA,50020,"735 Main St
Anita, IA 50020
(41.444849, -94.765437)",10/01/2016
4268,Fareway Stores #531 / Algona,A,1905 Highway 18 E,Algona,IA,50511,"1905 Highway 18 E
Algona, IA 50511
(43.082782, -94.214064)",10/01/2016
4269,Tipton Family Foods,A,610 Cedar St,Tipton,IA,52772,"610 Cedar St
Tipton, IA 52772
(41.771753, -91.128389)",10/01/2016
4270,Kum & Go Liquors #37 / Ottumwa,I,2508 N Court St,Ottumwa,IA,52501,"2508 N Court St
Ottumwa, IA 52501
(41.051726, -92.409067)",10/01/2016
4271,Fareway Stores #827 / Centerville,A,305 S 18th St,Centerville,IA,52544,"305 S 18th St
Centerville, IA 52544
(40.731946, -92.867944)",10/01/2016
4272,Fareway Stores #407 / Esterville,A,1108 Central Ave,Estherville,IA,51334,"1108 Central Ave
Estherville, IA 51334
(43.402096, -94.829963)",10/01/2016
4273,Smokin' Joe's #4 Tobacco and Liquor Outlet,A,2800 E University Ave,Des Moines,IA,50317,"2800 E University Ave
Des Moines, IA 50317
(41.600564, -93.562106)",10/01/2016
4274,Ruthven Meat Processing,A,1701 Railroad St,Ruthven,IA,51358,"1701 Railroad St
Ruthven, IA 51358
(43.130922, -94.897368)",10/01/2016
4275,Fareway Stores #980 / Knoxville,A,1308 S Lincoln St,Knoxville,IA,50138,"1308 S Lincoln St
Knoxville, IA 50138
(41.308103, -93.109473)",10/01/2016
4277,Cork It!,A,769 Prospect St SW,Le Mars,IA,51031,"769 Prospect St SW
Le Mars, IA 51031
(42.776296, -96.178479)",10/01/2016
4279,Keota Eagle Foods,A,217 E Broadway,Keota,IA,52248,"217 E Broadway
Keota, IA 52248
(41.363958, -91.952725)",10/01/2016
4283,Guppys On The Go,A,680 Lindale Dr,Marion,IA,52302,"680 Lindale Dr
Marion, IA 52302
(42.033579, -91.62158)",10/01/2016
4284,Fareway Stores #559 / Iowa Falls,A,500 Iowa St,Iowa Falls,IA,50126,"500 Iowa St
Iowa Falls, IA 50126
(42.522324, -93.263746)",10/01/2016
4285,Fareway Stores #922 / New Hampton,A,102 S Water Ave,New Hampton,IA,50659,"102 S Water Ave
New Hampton, IA 50659
(43.058019, -92.312904)",10/01/2016
4289,Fareway Stores #062 / Waukon,A,777  11th Ave SW,Waukon,IA,52172,"777 11th Ave SW
Waukon, IA 52172
(43.256619, -91.48472)",10/01/2016
4291,Fareway Stores #597 / Creston,A,105 E Adams St,Creston,IA,50801,"105 E Adams St
Creston, IA 50801
(41.057362, -94.362339)",10/01/2016
4293,Eddyville Market and Deli L,A,121 Walnut,Eddyville,IA,52553,"121 Walnut
Eddyville, IA 52553
(41.156468, -92.637653)",10/01/2016
4295,Nat Food Mart #1 / Hubbell,I,3804 Hubbell,Des Moines,IA,50317,"3804 Hubbell
Des Moines, IA 50317
(41.630805, -93.541437)",10/01/2016
4296,Circle B Market,A,111 Main St,Keosauqua,IA,52565,"111 Main St
Keosauqua, IA 52565
(40.729613, -91.962831)",10/01/2016
4297,Discount Liquor / Cedar Rapids,I,2933  1st Ave SE,Cedar Rapids,IA,52402,"2933 1st Ave SE
Cedar Rapids, IA 52402
(42.007104, -91.634871)",10/01/2016
4298,Terry's Food Center,A,305 Crisman St,Dysart,IA,52224,"305 Crisman St
Dysart, IA 52224
(42.171406, -92.30769)",10/01/2016
4299,Hometown Market / Central City,A,9 Waterhouse Ave,Central City,IA,52214,"9 Waterhouse Ave
Central City, IA 52214
(42.199296, -91.530478)",10/01/2016
4300,Fareway Stores #625 / Oskaloosa,A,311  3rd Ave W,Oskaloosa,IA,52577,"311 3rd Ave W
Oskaloosa, IA 52577
(41.292614, -92.648062)",10/01/2016
4301,Sahota Food Mart,A,1805 SE 14th St,Des Moines,IA,50320,"1805 SE 14th St
Des Moines, IA 50320
(41.57222, -93.596849)",10/01/2016
4302,Shop N Save / Des Moines,A,1829 6th Ave,Des Moines,IA,50314,"1829 6th Ave
Des Moines, IA 50314
(41.611018, -93.625814)",10/01/2016
4303,Mepo Foods,A,111 N Wapello,Mediapolis,IA,52637,"111 N Wapello
Mediapolis, IA 52637
(41.008539, -91.170033)",10/01/2016
4306,Northside One Stop / Hampton,A,1208  4th St NE,Hampton,IA,50441,"1208 4th St NE
Hampton, IA 50441
(42.753045, -93.202452)",10/01/2016
4307,Crossroads Wine and Liquor,A,117 IOWA AVE,Dunlap,IA,712-2,"117 IOWA AVE
Dunlap, IA 712-2
(41.854728, -95.602969)",10/01/2016
4308,Keystone Liquor and Wine / Coralville,I,517  2nd St Ste 2,Coralville,IA,52241,"517 2nd St Ste 2
Coralville, IA 52241
(41.671398, -91.573591)",10/01/2016
4310,Fareway Stores #502 / Cherokee,A,205 West Bluff St,Cherokee,IA,51012,"205 West Bluff St
Cherokee, IA 51012
(42.75508, -95.551866)",10/01/2016
4311,Fareway Stores #508 / Fort Dodge,A,1231  1st Ave S,Fort Dodge,IA,50501,"1231 1st Ave S
Fort Dodge, IA 50501
(42.505112, -94.181295)",10/01/2016
4312,I-80 Liquor / Council Bluffs,A,2411 S 24TH ST #1,Council Bluffs,IA,51501,"2411 S 24TH ST #1
Council Bluffs, IA 51501
(41.238077, -95.879199)",10/01/2016
4313,Fareway Stores #940 / Atlantic,A,301 Poplar St,Atlantic,IA,50022,"301 Poplar St
Atlantic, IA 50022
(41.407927, -95.014379)",10/01/2016
4315,Fareway Stores #554 / Washington,A,301 North Marion Ave,Washington,IA,52353,"301 North Marion Ave
Washington, IA 52353
(41.301967, -91.692985)",10/01/2016
4317,Fareway Stores #941 / Greenfield,A,212 SW Kent,Greenfield,IA,50849,"212 SW Kent
Greenfield, IA 50849
(41.303167, -94.462719)",10/01/2016
4318,Fareway Stores #841 / Red Oak,A,811 Broadway,Red Oak,IA,51566,"811 Broadway
Red Oak, IA 51566
(41.012239, -95.232712)",10/01/2016
4319,Fareway Stores #703 / Humbolt,A,710 First Ave N,Humboldt,IA,50548,"710 First Ave N
Humboldt, IA 50548
(42.722165, -94.218699)",10/01/2016
4320,Fareway Stores #470 / Perry,A,1315 Willis Ave,Perry,IA,50220,"1315 Willis Ave
Perry, IA 50220
(41.838522, -94.103123)",10/01/2016
4321,Fareway Stores #501 / Charles City,A,210  11th St,Charles City,IA,50616,"210 11th St
Charles City, IA 50616
(43.052712, -92.674449)",10/01/2016
4322,Hometown Foods / Baxter,I,103 N Main St,Baxter,IA,50028,"103 N Main St
Baxter, IA 50028
",10/01/2016
4324,Dayton Community Grocery,A,22 North Main,Dayton,IA,50530,"22 North Main
Dayton, IA 50530
(42.26168, -94.068439)",10/01/2016
4325,Villisca Foods Inc.,A,509 S 3rd Ave,Villisca,IA,50864,"509 S 3rd Ave
Villisca, IA 50864
(40.927076, -94.977264)",10/01/2016
4326,Stratford Food Center,A,829 Shakespeare Ave,Stratford,IA,50249,"829 Shakespeare Ave
Stratford, IA 50249
(42.271302, -93.92715)",10/01/2016
4334,Fareway Stores #114 / Dubuque,A,2050 John F Kennedy Rd,Dubuque,IA,52001,"2050 John F Kennedy Rd
Dubuque, IA 52001
(42.507604, -90.720434)",10/01/2016
4336,Last Call 2,A,120 N Main St,George,IA,51237,"120 N Main St
George, IA 51237
(43.344294, -96.002297)",10/01/2016
4337,Grand Falls Casino Resort,A,1415 Grand Falls Blvd,Larchwood,IA,51241,"1415 Grand Falls Blvd
Larchwood, IA 51241
(43.456011, -96.409959)",10/01/2016
4338,Randhawa's Travel Center,A,1659d Marshalltown Blvd,Melbourne,IA,50162,"1659d Marshalltown Blvd
Melbourne, IA 50162
(41.953701, -93.10031)",10/01/2016
4343,Best Food Mart / Des Moines,A,4028 NE 14th St,Des Moines,IA,50313,"4028 NE 14th St
Des Moines, IA 50313
(41.633983, -93.600504)",10/01/2016
4344,Spirits / Grimes,A,109 East 1st St Ste B,Grimes,IA,50111,"109 East 1st St Ste B
Grimes, IA 50111
(41.6884, -93.793812)",10/01/2016
4345,Lucky Mart,A,1031 West St,Grinnell,IA,50112,"1031 West St
Grinnell, IA 50112
(41.745903, -92.727379)",10/01/2016
4346,Roy's Foodland,A,105 Pearl St,Shellsburg,IA,52332,"105 Pearl St
Shellsburg, IA 52332
(42.094155, -91.869285)",10/01/2016
4351,Kum & Go #301 / Clear Lake,A,2325 7th Ave North N,Clear Lake,IA,50248,"2325 7th Ave North N
Clear Lake, IA 50248
(43.145315, -93.359876)",10/01/2016
4353,Kum & Go #302 / Clear Lake,A,2905 Fourth Ave,Clear Lake,IA,50248,"2905 Fourth Ave
Clear Lake, IA 50248
(43.133722, -93.35318)",10/01/2016
4355,Kum & Go #124 / Story City,A,1554 Broad St,Story City,IA,50248,"1554 Broad St
Story City, IA 50248
(42.187733, -93.57573)",10/01/2016
4356,Kum & Go #396 / Nevada,A,136 Lincoln Hwy,Nevada,IA,50201,"136 Lincoln Hwy
Nevada, IA 50201
(42.022725, -93.458003)",10/01/2016
4357,Kum & Go #125 / Story City,I,527 PARK AVE,Story City,IA,50248,"527 PARK AVE
Story City, IA 50248
(42.186722, -93.597789)",10/01/2016
4358,Kum & Go #553 / Clarion,I,300 CENTRAL AVE W,Clarion,IA,50525,"300 CENTRAL AVE W
Clarion, IA 50525
(42.731643, -93.735925)",10/01/2016
4359,Kum & Go #75 / Waukee,A,350 SE University Ave,Waukee,IA,50263,"350 SE University Ave
Waukee, IA 50263
(41.600403, -93.865479)",10/01/2016
4360,Kum & Go #333 / Newton,I,405 1ST AVE E,Newton,IA,50208,"405 1ST AVE E
Newton, IA 50208
(41.699578, -93.049443)",10/01/2016
4361,Quik Trip #538 / NW 2nd / DSM,A,4575 NW 2nd,Des Moines,IA,50313,"4575 NW 2nd
Des Moines, IA 50313
(41.643664, -93.619906)",10/01/2016
4362,Kum & Go #135 / Polk City,A,303 W Broadway St,Polk City,IA,50226,"303 W Broadway St
Polk City, IA 50226
(41.772214, -93.714431)",10/01/2016
4364,Kum & Go #22 / Grinnell,A,715 Lang Creek Ave,Grinnell,IA,50112,"715 Lang Creek Ave
Grinnell, IA 50112
(41.699737, -92.726349)",10/01/2016
4365,Kum & Go #222 / West St Grinnell,A,1002 West St,Grinnell,IA,50112,"1002 West St
Grinnell, IA 50112
(41.745106, -92.727375)",10/01/2016
4366,Kum & Go #137 / Tiffin,A,101 Village Dr,Tiffin,IA,52340,"101 Village Dr
Tiffin, IA 52340
(41.697221, -91.6656)",10/01/2016
4367,Kum & Go #109 / Mason City,I,1224 N FEDERAL AVE,Mason City,IA,50401,"1224 N FEDERAL AVE
Mason City, IA 50401
(43.163367, -93.201061)",10/01/2016
4368,Kum & Go #570 / Johnston,A,5800 Northglen Dr,Johnston,IA,50131,"5800 Northglen Dr
Johnston, IA 50131
(41.682764, -93.698314)",10/01/2016
4369,Kum & Go #28 / Norwalk,A,2992 Sunset Dr,Norwalk,IA,50211,"2992 Sunset Dr
Norwalk, IA 50211
(41.494857, -93.674051)",10/01/2016
4370,Kum & Go #240 / North Ave Norwalk,A,530 North Ave,Norwalk,IA,50211,"530 North Ave
Norwalk, IA 50211
(41.475381, -93.681862)",10/01/2016
4371,Kum & Go #50 / West Des Moines,A,745 S 51st St,West Des Moines,IA,50265,"745 S 51st St
West Des Moines, IA 50265
(41.55871, -93.77275)",10/01/2016
4372,Kum & Go #404 / Mason City,I,1303 4TH ST SW,Mason City,IA,50401,"1303 4TH ST SW
Mason City, IA 50401
(43.148339, -93.221539)",10/01/2016
4373,Kum & Go #74 / West Des Moines,A,141 S Jordan Creek Pkwy,West Des Moines,IA,50266,"141 S Jordan Creek Pkwy
West Des Moines, IA 50266
(41.567246, -93.809458)",10/01/2016
4374,Kum & Go #141 / Grimes,A,1950 Princeton Dr,Grimes,IA,50111,"1950 Princeton Dr
Grimes, IA 50111
(41.674214, -93.7729)",10/01/2016
4375,Kum & Go #237 / Grimes,A,801 N 1st St,Grimes,IA,50111,"801 N 1st St
Grimes, IA 50111
(41.688389, -93.784145)",10/01/2016
4376,Kum & Go #6 / Mason City,I,1920 S FEDERAL AVE,Mason City,IA,50401,"1920 S FEDERAL AVE
Mason City, IA 50401
(43.133204, -93.201072)",10/01/2016
4377,Quik Trip #562 / NE 14th / DSM,A,4801 NE 14th St,Des Moines,IA,50313,"4801 NE 14th St
Des Moines, IA 50313
(41.648601, -93.600266)",10/01/2016
4378,Kum & Go #202 / 4th St Waukee,A,85  4th St,Waukee,IA,50263,"85 4th St
Waukee, IA 50263
(41.613918, -93.882532)",10/01/2016
4379,Kum & Go #2091 / Ashworth / WDM,A,5969 Ashworth Rd,West Des Moines,IA,50266,"5969 Ashworth Rd
West Des Moines, IA 50266
(41.584385, -93.790022)",10/01/2016
4380,Kum & Go #254 / West Branch,A,620 S Downey St,West Branch,IA,52358,"620 S Downey St
West Branch, IA 52358
(41.668271, -91.346676)",10/01/2016
4382,Kum & Go #8 / 8th St / WDM,A,1293 8th Ave,West Des Moines,IA,50265,"1293 8th Ave
West Des Moines, IA 50265
(41.590671, -93.713248)",10/01/2016
4384,Kum & Go #2093 / Adel,A,409 Nile Kinnick Dr,Adel,IA,50003,"409 Nile Kinnick Dr
Adel, IA 50003
(41.614114, -94.017511)",10/01/2016
4385,Kum & Go #43 / New Virginia,A,1453 Co Hwy G76,New Virginia,IA,50210,"1453 Co Hwy G76
New Virginia, IA 50210
",10/01/2016
4387,KUM & GO #117 / SPIRIT LAKE,A,300 18th St,Spirit Lake,IA,51360,"300 18th St
Spirit Lake, IA 51360
(43.422645, -95.094324)",10/01/2016
4388,QUIK TRIP #566 / CLIVE,A,11925 University Ave,Clive,IA,50325,"11925 University Ave
Clive, IA 50325
(41.600513, -93.782182)",10/01/2016
4392,KUM & GO #156 / CLIVE,A,15600 Hickman Rd,Clive,IA,50325,"15600 Hickman Rd
Clive, IA 50325
(41.614732, -93.834218)",10/01/2016
4393,KUM & GO #206 / CLIVE,A,1725 NW 86th St,Clive,IA,50325,"1725 NW 86th St
Clive, IA 50325
(41.607327, -93.736227)",10/01/2016
4395,KUM & GO #133 / ELLSWORTH,A,1111 Ia Highway 175,Ellsworth,IA,50075,"1111 Ia Highway 175
Ellsworth, IA 50075
(42.310443, -93.573932)",10/01/2016
4396,"Trunck's Country Foods, INC.",A,606 Grundy Ave,Reinbeck,IA,50669,"606 Grundy Ave
Reinbeck, IA 50669
(42.325703, -92.601293)",10/01/2016
4397,Quik Trip #514 / Ankeny,A,802 E 1st St,Ankeny,IA,50021,"802 E 1st St
Ankeny, IA 50021
(41.731862, -93.586368)",10/01/2016
4398,KUM & GO #4786 / BELMOND,I,112 RIVER AVE S,Belmond,IA,50421,"112 RIVER AVE S
Belmond, IA 50421
(42.84535, -93.616821)",10/01/2016
4401,KUM & GO #503 / MARION,A,3215 7th Ave,Marion,IA,52302,"3215 7th Ave
Marion, IA 52302
(42.035094, -91.577188)",10/01/2016
4402,KUM & GO #80 / RIVERSIDE,A,1178 Enterprise Dr,Riverside,IA,52327,"1178 Enterprise Dr
Riverside, IA 52327
(41.487632, -91.554577)",10/01/2016
4404,KUM & GO #292 / ANKENY,A,1825 N Ankeny Blvd,Ankeny,IA,50021,"1825 N Ankeny Blvd
Ankeny, IA 50021
(41.746789, -93.600244)",10/01/2016
4405,KUM & GO #92 / ANKENY,A,1025 E  1st St,Ankeny,IA,50021,"1025 E 1st St
Ankeny, IA 50021
(41.731869, -93.58166)",10/01/2016
4406,KUM & GO #4020 / ANKENY,A,1910 SW White Birch Circle,Ankeny,IA,50023,"1910 SW White Birch Circle
Ankeny, IA 50023
(41.701905, -93.626571)",10/01/2016
4408,KUM & GO #2217 / BOONE,A,315 Story St,Boone,IA,50036,"315 Story St
Boone, IA 50036
(42.058784, -93.879991)",10/01/2016
4409,Kum & Go #90 / BOONE,A,1704 S Story St,Boone,IA,50036,"1704 S Story St
Boone, IA 50036
(42.037102, -93.879597)",10/01/2016
4410,Kum & Go #203 / Perry,A,1219 1st St,Perry,IA,50220,"1219 1st St
Perry, IA 50220
",10/01/2016
4411,KUM & GO #95 / DE SOTO,A,1203 Guthrie St,De Soto,IA,50069,"1203 Guthrie St
De Soto, IA 50069
(41.538177, -94.012641)",10/01/2016
4412,Kum & Go #267 / Tipton,A,2050 Ia Highway 38,Tipton,IA,52772,"2050 Ia Highway 38
Tipton, IA 52772
(41.646987, -91.115773)",10/01/2016
4413,KUM & GO #439 / WAPELLO,A,303 Us Hwy 61 N,Wapello,IA,52653,"303 Us Hwy 61 N
Wapello, IA 52653
(41.181314, -91.195287)",10/01/2016
4414,KUM & GO #23 / NEOLA,A,29356 298th St,Neola,IA,51559,"29356 298th St
Neola, IA 51559
(41.438795, -95.612045)",10/01/2016
4415,KUM & GO #513 / ACKLEY,A,420 Sherman St,Ackley,IA,50601,"420 Sherman St
Ackley, IA 50601
(42.556727, -93.056656)",10/01/2016
4416,KUM & GO #83 / CASEY,A,501 Antuque Country Dr,Casey,IA,50048,"501 Antuque Country Dr
Casey, IA 50048
(41.505614, -94.51925)",10/01/2016
4417,KUM & GO #76 / ADAIR,A,109 S 5th St,Adair,IA,50002,"109 S 5th St
Adair, IA 50002
(41.495557, -94.64345)",10/01/2016
4418,KUM & GO #46 / WALNUT,A,1709 Antique City Dr,Walnut,IA,51577,"1709 Antique City Dr
Walnut, IA 51577
(41.494138, -95.222087)",10/01/2016
4419,KUM & GO #4 / LAMONI,A,2091 E Main St,Lamoni,IA,50140,"2091 E Main St
Lamoni, IA 50140
(40.623454, -93.896684)",10/01/2016
4420,KUM & GO #38 / OTTUMWA,I,534 CHURCH ST,Ottumwa,IA,52501,"534 CHURCH ST
Ottumwa, IA 52501
(41.009459, -92.418522)",10/01/2016
4421,KUM & GO #1 / HAMPTON,A,609 Central Ave W,Hampton,IA,50441,"609 Central Ave W
Hampton, IA 50441
(42.741741, -93.21508)",10/01/2016
4424,CIRCLE K #6601 / BURLINGTON,A,1012 Maple St,Burlington,IA,52601,"1012 Maple St
Burlington, IA 52601
(40.80456, -91.112268)",10/01/2016
4425,Quik Trip #575 / Council Bluffs,I,1749 W Broadway St,Council Bluffs,IA,51501,"1749 W Broadway St
Council Bluffs, IA 51501
(41.261858, -95.870133)",10/01/2016
4426,LIQUOR AND GROCERY DEPOT,I,114 Central St N Suite 1,Marshalltown,IA,50158,"114 Central St N Suite 1
Marshalltown, IA 50158
(41.941137, -92.782406)",10/01/2016
4427,Kum & Go #507 / North Liberty,A,610 N Kansas Ave,North Liberty,IA,52317,"610 N Kansas Ave
North Liberty, IA 52317
(41.752948, -91.636982)",10/01/2016
4428,Kum & Go #200 / Ames,A,4510 Mortensen Rd,Ames,IA,50014,"4510 Mortensen Rd
Ames, IA 50014
(42.01214, -93.679805)",10/01/2016
4429,Kum & Go #32 / Colfax,A,1200 N Walnut St,Colfax,IA,50054,"1200 N Walnut St
Colfax, IA 50054
(41.686943, -93.247205)",10/01/2016
4430,Kum & Go #87 / Fort Dodge,I,1601 FIFTH AVENUE S,Fort Dodge,IA,50501,"1601 FIFTH AVENUE S
Fort Dodge, IA 50501
(42.501112, -94.175805)",10/01/2016
4431,Kum & Go #89 / Fort Dodge,I,115 N 22ND ST,Fort Dodge,IA,50501,"115 N 22ND ST
Fort Dodge, IA 50501
(42.507886, -94.168007)",10/01/2016
4432,Kum & Go #201 Coralville,I,822 1st Ave,Coralville,IA,52241,"822 1st Ave
Coralville, IA 52241
(41.681288, -91.565776)",10/01/2016
4433,Kum & Go #24  Pleasant Hill,A,5970 Morning Star Ct,Pleasant Hill,IA,50317,"5970 Morning Star Ct
Pleasant Hill, IA 50317
(41.597596, -93.492204)",10/01/2016
4434,Todd's,A,209 S Union St,Rock Rapids,IA,51246,"209 S Union St
Rock Rapids, IA 51246
(43.430056, -96.175502)",10/01/2016
4435,Kum & Go #220  Council Bluffs,A,2024 5th Ave,Council Bluffs,IA,51501,"2024 5th Ave
Council Bluffs, IA 51501
(41.25712, -95.874965)",10/01/2016
4436,Kum & Go #216  Ames,A,203 Welch Ave,Ames,IA,50010,"203 Welch Ave
Ames, IA 50010
(42.021236, -93.650125)",10/01/2016
4437,Kum & Go #215  Ames,A,4506 Lincoln Way,Ames,IA,50010,"4506 Lincoln Way
Ames, IA 50010
(42.022898, -93.679448)",10/01/2016
4438,Kum & Go #214  Ames,A,111 Duff Ave,Ames,IA,50010,"111 Duff Ave
Ames, IA 50010
(42.023592, -93.610396)",10/01/2016
4439,CENTER POINT FOODS,A,800 Ford Lane,Center Point,IA,52213,"800 Ford Lane
Center Point, IA 52213
(42.177736, -91.775734)",10/01/2016
4440,Kum & Go #219  Council Bluffs,A,154 Bennett Ave,Council Bluffs,IA,51503,"154 Bennett Ave
Council Bluffs, IA 51503
(41.252725, -95.820374)",10/01/2016
4443,Palo Mini Mart,A,1204 1st St,Palo,IA,52324,"1204 1st St
Palo, IA 52324
(42.070316, -91.795808)",10/01/2016
4444,Kum & Go #4127 / SLOAN,A,1864 Hwy 141,Sloan,IA,51055,"1864 Hwy 141
Sloan, IA 51055
(42.228584, -96.23614)",10/01/2016
4445,Kum & Go #196 / WEBSTER CITY,I,1102 2nd St,Webster City,IA,50595,"1102 2nd St
Webster City, IA 50595
(42.469524, -93.831462)",10/01/2016
4446,QUIK TRIP #513 / URBANDALE,A,4600 Merle Hay Rd,Urbandale,IA,50322,"4600 Merle Hay Rd
Urbandale, IA 50322
(41.644261, -93.698005)",10/01/2016
4447,QUIK TRIP #567 / URBANDALE,A,"9915, Douglas Ave",Urbandale,IA,50322,"9915, Douglas Ave
Urbandale, IA 50322
(41.62945, -93.755433)",10/01/2016
4448,Kum & Go #572 / URBANDALE,A,4860 NW Urbandale Dr,Urbandale,IA,50322,"4860 NW Urbandale Dr
Urbandale, IA 50322
(41.646391, -93.769429)",10/01/2016
